hash,Nganh
a3934b482927e5cd8c7283fd801a9179,TI18
e543bd2ea227946afdd5936bdf6bfbdb,TI18
b69238c0964243e40d6415d0ac4dd736,TI18
ab1820b222d255f50208fde25a41d418,TI19
5ba782148d2e17cc42e6369f0171a0e9,TI19
46193ed5891986fc18e9ce64425bc737,TI19
3462aaec7ec84ba9361c4bf1da29b970,TI19
5e1affd1783da79cce05fdfd1283bc17,TI19
b830f4b1a783598ce0cf4261fb7f02ee,TI19
90092709964cc4d3f8bba41c0698f92b,TI19
ef0a05c022b3d778e9eabd80fd4da6ad,TI19
5c062057d915efd9ad7fecd0998c68b4,TI19
2b83541ce34bd6e0eaa2f407e092af97,TI19
452bda363a17d0499018dcef646c262f,TI19
5126ef237d48d519d27a293d4aaf8607,TI19
008d486b7429a9a722ca7870195be93d,TI19
290ee34bb95b8c790bab58815a8e104a,TI19
c022417f1228fd6f6e5c91182d7cb79f,TI19
033984734b4706ef8bbcb51d5572f11f,TI19
e0f70f780be55a590eecfd83585735de,TI19
6eec50ea28eed1fb07b306dfafe4db78,TI19
15b4761f6b6507b698eb76adcd841ede,TI19
a743695e87b987cbe76a699d77222292,TI19
c4c07ac8af4313c20560c2161db2c011,TI19
e2c6ccec82319dc6e5f41c86bbefae07,TI19
15d96fc024a6ca89d05f58575265c479,TI19
0df87fc1b7b18d0b79f77cfaa7104940,TI19
5bc9615f2736813808fe96e65fcdf820,TI19
b90ddadcc5d2f08c6f59ba9cd10a8a08,TI19
4b477a717c7b82d46e22aac943766611,TI19
f410231150ee9c9256ae6334e7999148,TI19
a6f5d83206fb33d71f9dd19d2dffc8b3,TI19
a0186d51997b63dc83a5c3b048ea3c00,TI19
a3228a81670270b4a7d9ced5450bac80,TI19
6d24d094572815b738b1323129934d06,TI19
5d3e70972ef877bf706b04b19307b996,TI19
3ca55283d5d732066ac3c2f92ab8ff9a,TI19
207d4cd1596e729bd306877a302d977a,TI19
f8e31abfce323b4bdd46d1e7d384e7c3,TI19
4bcf3fd854113733fb69157e97c831d4,TI19
c5aa71b1fbad74b281d722bec9feade5,TI19
e0b3c2773c3cfd6b8b1c499a2757a153,TI19
f9828020ab723fea8c10437b9248cf12,TI19
2300c18ed93d432d0fa7da2e006fe296,TI19
cfa50d6038b4e666fcf5be15da3644df,TI19
96b627b80b067a38a95e6198e658dd9b,TI19
ca55234111f6db502f51313acbae4f28,TI19
1d7cd8b7cf7046f61cd6ca335d3b603e,TI19
2bf88d7fc8ab7166d77eefea0136f2e0,TI19
eb28c073d2b23bb74a5840a849d4633e,TI19
fa47e847f4f311e272b815da75290ed6,TI19
9e9f45bf236099ffc19487f67437c0bb,TI19
a265cf6fef8df20a282c1f15bcf9c848,TI19
97ac919902f19a1e0bdf316bf5a66392,TI19
02b68b556f1b9862f227259e03e99fa7,TI19
41423822fe50c2d2419df4d503168faf,TI20
a962c1d98616726134b3aa2a3d88f4f6,TI20
ab4c717406b3d7afb62d3dc2639a4638,TI20
f68e08c6f498729f8e69072662d79b26,TI20
b5f09338aa9aade6b3bcd07e7378906e,TI20
90b89a13a1e3e560fa82b90cd048405d,TI20
8e57151e36abd4989bffe4756335e8f0,TI20
b2c97bf68871edc8705e5c79bef8e11a,TI20
728e415eccd4da9d0accaf81af85459d,TI20
fa4ad25e9baf45b484d6401615579cfa,TI20
32b6246ebdee950b853939e95f3f2a5e,TI20
659b2671219746987019f96258bd7fbd,TI20
c2c25f777f36c8520f7f32e6e82b0c55,TI20
7dda261aa4747fe93b6aa17768a05d7c,TI20
2b49c9815923446553d5e5a3b0d6d3c9,TI20
ccc32646e9a1900f58e875895c1136a3,TI20
9f289e2aeb99fe1975300184ec54a4f2,TI20
829998e5edcbebe7617bdee11daa1380,TI20
700337a9da58781c10a57d328d1e1227,TI20
1b0524d94c971d15ebf2eb26d1c99386,TI20
166acc49951775277b3eb49d93eb1d4a,TI20
40b7c41bc0d4b80e15a5a26c28c270d4,TI20
592d0269adb6962d4364968917a8aec0,TI20
287c79ec507b0e29de55f4d486b3c74e,TI20
ad1e0a9c0c3e8cbefc99b7b804f96eaf,TI20
01dcd1f4877b59e791c4c291eacc9853,TI20
3bf8d173873ceb4cf378897bc5d6c3ce,TI20
ec14df2cbaea2ce33c5ab21a1efda3f7,TI20
2c749a11ef999699d0cb486367756e64,TI20
96e850be96bd81d8fe0b1cf2cfde282d,TI20
69dbadb648a045c291c416ebc133e89b,TI20
364faff1310bec147539e8e6fdcfb319,TI20
6a4b7ad1c976cec905f1d6afc2663c7f,TI20
df5319bd224cf2e2fdd398f3a2bb912e,TI20
3a0842593c3426cf3bad072b780f4d3c,TI21
2b1ed183c77cc503ae9bc4df74ab1f0a,TI21
d8367f6c62db3113f3827a53d07e5eeb,TI21
d8909dd96713fb78b2ab5144779520df,TI21
33f4858d6a7d063de507b37393d2a13f,TI21
6c86bc20967173bb0bc336256bf8ec61,TI21
b3ccbf597353855f84eee91d1a706afa,TI21
6145cd1f1ef7223c6eb53a3f9cbfeda1,TI21
8eab26300dcf88401b12a7b61eb6d52d,TI21
665ff485aa5a7f3b4a111b616c359e06,TI21
c06ac0f3aaaa7d3e17665d741f744d16,TI21
df6ae22fa600c1456aa15b93bc48661c,TI21
ecde9c9e15982668c8cdff8c8ae85f7c,TI21
c20a468c669dead49cd60f4a70fea8eb,TI21
2c4684ee322dc59f7355dd81b7fa04ac,TI21
6e3d2ca54395c1692988447841de9c89,TI21
c5f07c529e45bf457b120e5063092f6f,TI21
135f902335a42a14faa3dd81ca464df7,TI21
5d7b2cb6c24a25c0f0b87c37fb71551a,TI21
6e4e3e3843d67aec57657634ac9dbeb7,TI21
e24c9d28c54a9d3819324ce805a45dbb,TI21
3992d7dc3d2a6ec85690b65a878f3b7a,TI21
9b2c19b80d1b0b76dfa4b24d4c8abc48,TI22
6ed04b22ab14daa2a156548f0481d51a,TI22
99a1b24fe3c9e6f9b808107a59298ad9,TI22
78f54d4eec87d445ea0c6c579b44ec42,TI22
6e3dde1d395900aa21a4e51dd70b1616,TI22
550dbbec64d5f14f9c4af125a63d8b5c,TI22
a67746facb6d94e5b2838b7a7a993887,TI23
2da5e83e3b0e892666434ff841fdd0f6,TI23
c55a8dac4bf7522b25feed70b6babbd8,TI23
7ed70c7ce9218b36ff1090c17fed0869,TI23
6a79a46f3524607008ee74e621015895,TI23
34937499a455866db4729424e4404d48,TI23
ad781379ecee4bb2a2ac3907f03aec0e,TI23
79561bcd3637d45e8abc0cb0adcbb13f,TI23
aeddfc55bd9cf41d2b943443735c8929,TI23
99ba388e28e26eac6133f03c5ed2e349,TI23
524a8dc40ad95f27902636efd62944ff,TI23
9392f2dcd5247e16db86d750d6bf1d08,TI23
67b0c31fb56d93983761c9cd91b2f4ce,TI23
94efe55c1e4b4d8988cea0930c1d94dd,TI23
47aea57cdbd127e4a69f7bd0ea721ea9,TI23
2776f5acda478ab1f837c01a5961f7b4,TI24
22fa8f3aff6e03ed538fc1d2d9aa8133,TI24
7848dcabe0cb2e953793bee58f1ce78c,TI24
6329929094fd8cd6508fdba1320d4b27,TI24
98219dd5cb5cf608fdab127a68b37e9a,TI24
990648b78a2d0df0a4264500d87804ae,TI24
2d6e14188968f95948dde9a5814a2d0f,TI24
c3a984a6e72f60d5985b8431093e5629,TI24
7ce5565f69bc4e2ce3568c77d26d8a1f,TI24
effc05354937296deaae56ce69ed83e0,TI24
776b5b5febc06fc4ce9c5ac4f1f229ba,TI24
90b23d92bc8165c0aa5c0b820d85b743,TI24
beaad420468036ca9ddbf31569228a9f,TI24
c0fc19e4ad63b6ccc9d02ff283ecaf3c,TI24
4e1905f46b56ac8f5cf3b40d6d7d78c6,TI25
329bfe9f8ebc524921cb98617294cac7,TI25
63dc4909133ac65007d7322e00cb23a6,TI25
64016669cd2a184cbaaa9b48ea893705,TI25
2307a29cc2b277882c194cd007898356,TI25
048aa3331ebbcca7e85b75bee54774fe,TI25
58ea4b816e205f78fe57264f112ea3f4,TI25
6c4bf0c08c46a5e9bb792d3a94c59cba,TI25
f26eb73e2cd381f960c62e2d04ae27c3,TI25
f966aaa8e80a10d9345037415206109e,TI25
aeb76a8461c25b4c4fae9e7d876a6fff,TI25
e77044093566da7480b984b90ee4f96e,TI25
a6b29387b581e7f10a86ab4cf5bd237b,TI25
ecf9a790a0e27617b1f278f13554a603,TI25
58daeaedf9e0d10b9af9683410d5749f,TI25
56e04e306b5865460019acaccfd37e57,TI25
ddbf71efaa96f6853312ab6c54291ffe,TI25
571814a1f652bc5fa807bec4c472f83d,TI25
b9b2567ff5e62251f8e97d22ec130bea,TI25
b321c0f0431f61653b9bc16da2b5ea97,TI25
dec2dbcd5a0194548d703388d0c97c6c,TI25
b80acbb74474ea702e509c6a45314a1f,TI25
e56a9bdd4d034f258e614f66ef37e34a,TI26
ece926f571ae7e866d922f534b998e71,TI26
3f60b61a23798d4e178cce426ac02202,TI26
51a7cc7c57d5ea1ed62bd80c3fc14cb5,TI26
a243b036b6ec5c3c78249c82a5acb7c0,TI26
89db7d75897a57afcdefe2bd333fd1e5,TI26
6ca1f5451304b0a41d135d7e50e29b42,TI26
3604df736c69eb5eb015f42c116a81b4,TI26
5bcca5e5269a5da573050b8ace064150,TI26
610fd13c47af7b8ec96eb7825a808a6e,TI26
2ee81cb9957f05e25a5ee344a35fb304,TI26
92ed2f54556ae3482d06c798ff16500e,TI26
f53fd395e665737e1663431981024389,TI26
27707db40e89e3a5f7ddc4c65181ad92,TI26
745d3d970642c7d7dc9312ad2e4b055b,TI26
ea80e95dd160211bb973889417651db3,TI26
598f69796c28e8e1c4a0e19b1721fd2d,TI26
bd42909209f713bc18332702abd1ac55,TI26
680b81033709b69bea85a060a80ad8a4,TI26
0925ef6ff2fd97a9d07e1812cda63c7e,TI26
01342e955aa06955a43def43e79e7c10,TI26
4d2df43b0ab556ff1b405bf4f44c44ab,TI26
107831b0248be9f0eb123038effb440b,TI26
41102c271fcf267d107475b834df4d15,TI26
c99ae346df899429bef8abe0b8994870,TI26
c7cf49f83fdbd940ec2481f0df04338e,TI26
9113621a423463829d44376daa9cc697,TI26
62e58e800e9a964cde1c60a308e98118,TI26
148eac216807251a843e3467e4301dfc,TI26
db09c8f66e0fd06a49b648dc1d7a8f14,TI26
99075fe2d42a3f3fb9efabedee0d13db,TI26
f2ab24ae43fe1a9fa5b3de908e7b8dfa,TI26
6e521345adaab5c4f1da2c18e610a308,TI26
06fb98b838816b0878a505d90d29fcef,TI26
a93aaeb3c5086b3a9435cd440f15e662,TI26
9734ed321f2838ea5243fbf50fae27dd,TI26
c51eb45653c40b3f345360c31ea03f33,TI26
2a703ad38b8f42c4f45d3839f38b2725,TI26
484ff0500afd48c5540ca650c6697595,TI26
1c3cfdcf3a0be0374e6b46f0a7e91e71,TI26
6d9c18af426313e75684edd1748dcb6c,TI26
1cb8316bf543fd3910ad61e38bd82272,TI26
34fb089cfb351da6b148f119728a234c,TI26
3b8ab34aaf9e4d1e466c0e35c763d2f8,TI26
a586a7eea57444a23d48e23e6886d44f,TI26
5d11b4895945704869fb043e2aee0d9c,TI26
b564d4f864e468183d01f0d5e4a796eb,TI26
09438d3fcdf7560eecc9ffe831e2938a,TI26
8610fd44cb6c2044252dd085ed2f11bd,TI26
aaa69e925cd5d2d6b9dee02f3ebfe129,TI27
d83c89dc32d58bca1fdefeb6e71f4f2f,TI27
96b83da291cc52894a34ed6d064d5853,TI27
bf01436d14a73a56cae1600539194bcd,TI27
3f2150bc7e21422e56a04bcd110c427b,TI27
62a22aefe4e0929d6dad772803b30c82,TI27
9504919f98e577005e86f20e86995c21,TI27
5c71a4b480af19c92e41998e138f9937,TI27
cd20ee7b102042aeaa3bfe4ab7189be7,TI27
4f5de47d623c67314610ba2f2f683ba0,TI27
e5fbe19591207bc01032efcc2018e84a,TI27
6851c93c6edaa4386c019cdfa54511d4,TI27
916945312de38f63121e3505b7224441,TI27
8c2d9c631ab259ef5f172434679090ac,TI27
83dc04f430c134fb2e13c931b8466f0c,TI27
6e23fed7b359429edacb0c1fb437cd8c,TI27
e8a57b32773bde92c9039a2f30f30055,TI27
fb5f39a5346df28fcc0e6f517518a812,TI27
42c3f61b5883f6f149d68e16bf2b8215,TI27
8c9c7f4f4422dfde7864f3d74c5574d9,TI27
ab9164ff3c3ca9c4fba79af21d2d9297,TI27
047c9c1c47ffaa872db83df256644113,TI27
87bfebbd57e18a0b6ee83e6dea9421a9,TI27
024ae794fef50f100546896166443d78,TI27
1e5c820352328ccd21015415fefc903f,TI27
8c5f359ce728f5bab626600e7f39f665,TI27
3d61686cb837bdc08a7f356c6504a869,TI27
8b8bb233e0847954f639538fd0cae72c,TI27
35fcab266ede190cc9f9d0626e271cbd,TI27
b40e6f07d916b59b7043b202543f37f9,TI27
99f3b1c4930daf1860753ce4d78e5295,TI27
7944cd3aed7fc8ddb8637d1c5dc1a30e,TI27
bb2b985a2c8ab061ec4b733d42e9c089,TI27
ce41c7b04c784afe2d93c8fcca4ad484,TI27
1da0f2aa96ee344f832edc835c4eb666,TI27
9c61d134a76454a79ea1deea2e01adf6,TI27
955504aa9548003de932e34f95f5952d,TI27
ced54defb2df233321efe19ebb469c47,TI27
da944e1f4ad326ddfc29d34e406dde90,TI27
a944ec478812224aa5d9f4c40bb0841c,TI27
6704d70b598fe05ef6796519bd111fae,TI27
539ed2b41ed1d9c9465ab0dc4c4422dc,TI27
1ed22c845ea24444f1a5f2e93616bd76,TI27
e9c2c02f4256602514603711186832b7,TI27
0dbc9c8519173af418eb4b253de9ceac,TI27
cf36ba06ce451f9ac244325aaf3c67db,TI27
6c006cae1c4cf0b8ad300dc20a99094d,TI27
a73c243b049b7d4d2c83c5ee9c9ceb97,TI27
b2e25585ed724181377af1cb1af17080,TI27
bf9e017c5f010a200866b657547c1b3a,TI27
da0bf3886cf95db3fd73d6a3642b0b86,TI27
102cd5a9fa903589360f4f1c48fd334a,TI27
f7ca8943532596097597f4fecaa34c78,TI28
009d6e4f13611fea4e04fdbaf433fc64,TI28
7b2d745b95981fc40e833778637637b2,TI28
fcde253bf181464b771a04b00e34ee0c,TI28
c566ca764457e4e2659c5ae29f039f12,TI28
eeb66e4f2fd42d1564e9f95b8b9e9759,TI28
d8b29c8a5d0f8c1969d2ddc5428836f7,TI28
9ecd3c45e47c94f23a2ec0980209b899,TI28
ad80685d6939b2802e64a642550cbe0e,TI28
30a57d234fecda286568ae2e01282c8c,TI28
e81bca09714e4f31db358b77610d8538,TI28
15850bad7809c45b4f2731d35a78a458,TI28
7ba3c6122c20437ffcf48fa30d1ca010,TI28
825bd4dc879815b63179de7ceb8871d3,TI28
d4bbbf5364d3c24b1a4d01da1dba092f,TI28
41053b089f729fefaf519af009d693a2,TI28
e66b83cd1c43b9272ff335f2f929428e,TI28
67fb3db085c7702868e07d5b2011611a,TI28
e2c014cc9a0b3f091ad7892fe3cbcb54,TI28
2b0c82a11f3b77694dfe748809748402,TI28
0f198ff99c46315cab9ce138a34f287d,TI28
5b6d76642e495b30f9e6c7b91216a71a,TI28
891b1fa1d9cb39a4aa22cd836130cee2,TI28
5c382464a4a27dd2a300b83480d6ed3c,TI28
21bd33f223217008bda20204cb112ef3,TI28
1639cd34bdd7d20a22bc3fb65cb23308,TI28
3297f11a639d4ea170fd32fd7801b360,TI28
99c4c3d3198e4d22aa7721b5eb5b93c3,TI28
fd1898fe22a556ec6d15d5b2c436092f,TI28
bcaaa818d1469c2dccb3805f4926d23b,TI28
3983f84c8a1441e2b1877c9e564eb5a6,TI28
6d93a9c0c0b3b13933a5c09ac27d1fe0,TI28
0a45beba52fe0c1e601158f13f262bc5,TI29
121f579d4d291d3b2b4d08499080caeb,TI29
624ef60403702cbf48dc00e16c5bc40e,TI29
8d18ecbb274379bac20ff658df887f96,TI29
5d0132557c70553fca2ed34339afa664,TI29
c7bf2aa619cb09f3ded4cb327fcee70c,TI29
89781b139c264367e1d25e4a0b22ff0f,TI29
79f1cd81eaa9b14b58ecd169072e2e48,TI29
abcf4a6733a7bf25fac17e36cae4e7f7,TI29
a3250276f617b55ce6d9aaf4f72753ca,TI29
8104d560aa77b07f4f2e4f7712e1320a,TI29
dc87cb43b1dbdbce7213f8b14ba0b052,TI29
68793bd1dd4612548bc31c4711ec35e1,TI29
bf4fef23afec32b0ad21eaeea280b562,TI29
55f2edae84981adf9468e839a730670d,TI29
16ee89c8e78f07a89d87e0ec966aae51,TI29
257b6f3e1d0ad5f2e359b2b68aaf9d8f,TI29
c9340aabd6c58771cce1ac8538528e11,TI29
6144eae8649e6c638070f3163b4a0763,TI29
a05944b08389a6ef6cdf7030651a2839,TI29
d49fbed99d46f10a1aa807d02e033609,TI29
e0a5a4ee5652185e8a4f5519ac4971cd,TI29
9ebd6f0b801827f6a83597c2a6a9c0cf,TI29
b12d34ca0a699272a65e5ed6d5d70a8e,TI29
6a6a0c403646f61fc6c7cafaaa9e950a,TI29
0d4b888a9ea0843f6a70e46673b74530,TI29
19d09679abb4ba50533898c0e2494d49,TI29
f5ddf8be81822ad4b24a5dc8ea5a4591,TI29
071e6313ac5f99a6e328c4101628d4cf,TI29
d544d543256f550c950f3c7b31bc4bd7,TI30
1925ce663123a4c1a2680123c84931c7,TI30
a599db325c0ea95a5d2cbf166bd4f146,TI30
79f1ce26dbdd9b8e50dcf063b2303fed,TI30
04dd6815552ea05d2609fc43f78bceda,TI30
86c109526515a46548d89d91f631ac64,TI30
2b4cd69963aa7f987d098b09399dce25,TI30
fc73ace90b356910cd338846d28f3c64,TI30
042bbf5e4be05aa67491b69a45fdd86e,TI30
c3b1485aaa55649e28e528f4720db458,TI30
f2b74806d61946a0ee56a263e0695fd1,TI30
23fbb24074f57ce78dbcd47562ab43fc,TI30
f4365ffcb926793894c7b86419fcb89e,TI30
d55fd58336a5274622a9b570b4613d42,TI30
9f4b57ebbe4595bd39a7e7b12f00baae,TI30
1dbb0ff1acf5a46237dbb4be12987f11,TI30
f69720d9a8923dd389097ef027068ff3,TI30
d29645ca2032032814b1a742b846a064,TI30
de221f03b928bd820e3f7b2c9ffb711d,TI30
9874c75743b915490868f705d41d5ada,TI30
2d29bc9be02e1eb815a9765d572a8647,TI30
7d653f2b261231492ca4ef786817e5e9,TI30
41e53e9c30f6c5a19b8b57a87fe7e910,TI30
a1918e81afa2585f0faebb958c0c91c7,TI30
35a1ae91a727d5b52e31ee913fca94f9,TI30
9b73e38bb187a34798a653581cc43df0,TI30
34fb2d3aa7596fc2746d5c7d378fe090,TI30
d5d6150b66c23f6e5c7c09d196db33be,TI30
31ba2352dedb22c1e94f4faf1973ceae,TI30
9fcf804e16ea102e87594e4c0e750fa5,TI30
10c25a33ebf21c60026e848f99c01d3b,TI30
d944557647a3d76d120f560eb11598ac,TI30
087849b2f948bf51d68395e61cb30501,TI30
247e0957a371cb6546a84459e2aef3f8,TI30
5382ef8ff00f53cd655cee0366c2be4b,TI30
e86554b534e8b1cdbcc702653cac7454,TI30
1b87643d718ad132b7454adef8874b86,TI30
64eadee348c916a9ce359857fc9ed2b2,TI30
ac800f2958c8be6870a5762ae75319be,TI30
9c43f373737ceb4101053fcac1ed89df,TI30
655f97bd2e2c1756ee0ea23d6f2e7724,TI30
52b9b2b901c77d6971e9f0a2ac917c16,TI30
22e9d1aab9f575b1df248525883cc537,TI30
737832b1d1e17fa957c8d7f02e91c261,TI30
d03aa9be25b3427f9b07e690da17ac32,TI30
ecf37690072c79874b9a24fd96f7a6fc,TI30
215e53b4474beb48c57b76a1645bb34b,TI30
56be19a0ab7c5932432ac73afadcdda4,TI30
8f45677b2bb84b906b9e381426358ce2,TI30
d0e1519edc01bc55e5fcb978f0b4e90a,TI31
88751552607f4fc2c864864262d27262,TI31
62a6165a72f415cbd58d70eaacd32787,TI31
90749460e4d8f4493e64b55cfe1fd856,TI31
3ff25405bf82a559fcdfa5ceb0da513a,TI31
e9a0f81078da1f1184160d6169abc18e,TI31
8afbbc25a0ff7b733a858b6dcc743264,TI31
8e4b12f91fc753aac7d89a396d77bb28,TI31
21109b9c971d24fa5b88d53086d36a4f,TI31
0b4912bbedc706eca5d96dcde459d126,TI31
64a37389fff5a94dd56559907c688f48,TI31
5c4b41b28237b36c3715489aa142861f,TI31
0009f4c96d9d1f43afe25cc886ac38eb,TI31
eb6423d22b3244fac84b3d638e11c2f7,TI31
7e73c24f203ba90a3450aacdff936d92,TI31
b23c23e55636948d2acac79246c56714,TI31
ef83bedab184db62b993e6c6007d49a7,TI31
12804296a00e45020c4d4940e1dd4a46,TI31
138dd783eb08685e79a0c8bc7efc23a1,TI31
c3b3d3a7c954089f6cc477336e102de8,TI31
9bbf16443b6b0c3b8f347ea62fc24861,TI31
fbfc5ac4b31589915dcb0211cc4f7d3a,TI31
312276700b99e3b1561b6e602c4bc01d,TI31
660611e50295ea51f9c9648248711f46,TI31
6f0adcb1f983f8dcb949315fe62ad381,TI31
5a7ea6467873af67363fd29b9cdde9b2,TI31
3e738aab06880711b7270d60f7cfb80e,TI31
5ab3e59b4d96a1520187e2bf5586cf4c,TI31
821c88b9947171d9bf7af9b38fdd3d85,TI31
795142cd0010eedf6f8944cf94c0fc28,TI31
78339bb5954acf51605a87856795389b,TI31
8e0f14fac716b1989d01523b80f3ca40,TI31
7f94bba55619e9d5cc8ede8c77704fe6,TI31
e848214dbe3eb873a2765c9dbae602f9,TI31
851f64c8d8752f7a7f18d5883ef34d05,TI31
9546ebdbb707b43b309359e149c7e994,TI31
d129212ba3e4e7ec453392927fdd06f5,TI31
466e5dd4200c30567538e8b967245607,TI31
b594c9d750a6d6307a7bffedbc380c92,TI31
981e9816d7ab4087c3ba60b37e52edc9,TI31
26a21cf69e9f240a648dde4a8ce1fcb0,TI31
a36a265d706d6cbac3cefd0d858d7c65,TI31
ee25a9c6d9d309204847b44b25ea6858,TI31
6dda748c4c19a34bfde931385f9d2326,TI31
5f992d4ccacc73a988321d9ea58e1870,TI31
82892718f1cd477a3c13fa1cdd0f7171,TI31
bed735e9c147c1d68f4f32483b845b05,TI31
f4de8c142fd54c621f84d9bc881d50d4,TI31
2fc1730e0a64f500c46fde504a4a8dcb,TI31
04cc5a359c4057acbd377234cd70da0c,TI31
3a6c1c1575dd3a032f3abdcdcc7b79ae,TI31
159b94c21147ed1dbc351a6132ce6ccd,TI31
35a0b96bd78eb0e28e3702389bd01d64,TI31
40465d9ca20acbaaab90be5374a59f34,TI31
c54fd1ceb2e2878f1f132328f83f3192,TI31
9aacfca83b021cf550a1b83cda68b7b7,TI31
be6b802b0119b7ec8216941f8472c640,TI31
f41b3ab09c83b90fb8576ce1e4f97941,TI31
791617c35db0dc0016dc3092d7a4fd9b,TI31
4a2759caaa6520f9387c3a936002dbf3,TI31
5417611533ade6ed4811ebbcd97e4407,TI31
35fcdc5cb79234e1bfa851853194a239,TI31
ee0c664e9725376be2c747ac1191629a,TI31
e3cb9658686591ed8f03b1fe46af419c,TI31
17667b34f44744427e1fc0ca3ca0b008,TI31
dffc4a1aaf87e3e52daa79549f0415d1,TI31
4d2351d296d7d29a05a7235b10b0a7d4,TI31
d58e1d1fb637646e1a220860691b2c1e,TI31
20f76f72578c24f9960ca45d65c9f2b6,TI31
269e5bf0cdc9f795beff3dc7e4bce9b2,TI31
3e7e131e6e0bcb6e78d105c3a752abee,TI31
16cb5bd65945c8972a2e19ab1d6891cf,TI31
d176512757fc965f9837be135b2d1173,TI31
b34f7698598afa0425f99adfa5a056d8,TI31
408551a2f38a3f734391155043847742,TI31
6e99ea11fcdf73c36c1b81f90ee3af7e,TI31
5389df786e243803747c60ee4a83d525,TI31
8624e5a228710358dc6423c772b7834a,TI31
dd123a6fb744879a3ddba67e0402cff4,TI31
418a76c8e052b3c6d2fcc5933f635dd5,TI31
0932c7976f88b45571440da99f1c6174,TI31
88c77bdd67a23e63c9134b764c491767,TI32
0530cc6adb9f9f0a0ac11c86971f25fc,TI32
3d25ce2ac2bf2362409aa3cf512336a4,TI32
e850e2f0eec0085f3a2917d8537a2e0f,TI32
a785a227c31af5a584bb0cc35de67223,TI32
0c52b293ea04778c41e4e2fa0443427b,TI32
7f9418dd7733b7dfb05b2674ac3dad63,TI32
e7e9757f663881c9784b61eefb7a6adc,TI32
3ade44ed2efb6799005d5668c9107ccc,TI32
fec399dee36c093d9f5a437a78fdb761,TI32
06856714c7d4b3e839927e73fb0606b8,TI32
0fa6a53635252bee8a0bb588dc955c9d,TI32
741d1a9b77c99a80a1e5606d626da8b7,TI32
62c85d4a1392245a3dab5a2834d4aa60,TI32
79a33245a04308ee2c13542778307171,TI32
ebfaaec3cabf02d55d7b18c9a800b1c6,TI32
4d1a870ecaee4102b658846404dfc309,TI32
1fefafb4c20426062f1b81cd1e9630cf,TI32
dfed33a030cb871699fb166eb609e63c,TI32
aebad900f3eed2352e58a42208ea4e6e,TI32
3e01e2fd7f2de2e63a7185c13026aca8,TI32
7abe4095aa57c84efce9358eb20647e0,TI32
b21dec6c5553544e625dce031e293a94,TI32
5afe989a55b48107d0841a2f56cff987,TI32
02dc9476583739016c5575b85fc4fbcf,TI32
484b2ff5a3a82e28f02ef1b5f5d3b606,TI32
7f1b5704688f138e7588db34683dba42,TI32
0b79127f198d8de2f651773e13375898,TI32
09c49c9aa33da831862136ad6ed36be1,TI32
78e886cb90ab93cb383df1b801a495e8,TI32
8cb86f16c4b0ef00f82f6a2bc6f1180c,TI32
834386cb05e97f4b9adf27b817ebec47,TI32
f4b3d4a07c66f598fc98af4bf103aa9b,TI32
ec464006469756f28593cf76a7658869,TI33
31f69e7cc2c70e708563d79940395a12,TI33
b6171a52316d06cdcae956907e5d7dfa,TI33
8111cb259844a6a6c235069cd1f8fac9,TI33
36b22d779532dbae0819e60c11527cd2,TI33
d9dbddc372cd5f1363776a1855be1eb1,TI33
ea5aec1b6ab1e343225f06404a612b3c,TI33
47e3a2ca9ef5ec7b821940a40f3a7a97,TI33
8c9825ce8ad9943f1928ea901df6a921,TI33
4e7d20c3ffdaa21b84b8308a370afdef,TI33
abf8cf92f7c8e839d5ba8627ab9a17cd,TI33
2df99a7a76c442287ef3b3aed4084b89,TI33
7e9b97d2c421a77fdcaaca23556e282a,TI33
6cdfc4c35f818c4d5d3f4e303d35eab0,TI33
aa153dc5ebfe1669d11bfc7bcafc95c1,TI33
b3be50b4b70634c3940fc717ec88d1a9,TI33
ac718058e5818e456e1190d73022b9ac,TI33
243360a5a05b214f1af8ed24bd87d8d2,TI33
e750e88c6b8803990e033ab25fea7e41,TI33
e30a92167cf2430d37c488ad1f21fa7f,TI33
478840bda894eb3d21d5bbc7121789ad,TI33
d2f688672231811a6fd3329d619b4551,TI33
af023f2c585e74c9e84e863f601dda9c,TI33
c6ee438a7db5a1ee86d52dbd4c25c5a4,TI33
8572766748efd954d94e77048a3fdf6b,TI33
8c7420b4d8554fb4707f8cc54a6237de,TI33
948a6f51af5986932fb2d7a74151d1c9,TI33
0ce1df139d484d22b10c82c972755286,TI33
6d2d113ab09dc94438ac5dad0257e7b6,TI33
766d360323023f6acf43b26cd917156b,TI33
51f4f9727bb3ab121a27249006b5132a,TI33
fb2aba5caf85000985b4cc848d82619d,TI33
186a5bddc614df3dfb9e34a44cc0bb18,TI33
616d5c5a209500400f1819fe1b086c04,TI33
0d046da36f64ffd298c6582974219df0,TI33
8685507eef08357da807a5d00209c5ed,TI33
db03a94e968fa0e29d3ef26723818c5b,TI33
4231ea5eaecea00eedb7e951ed743160,TI33
fd57c2d229f2df128b34c86985b527a9,TI33
783230bddb04b9838e56bae7e909f475,TI33
9aa45f412cabbda7b66ede2bbb328c47,TI33
fc99737a98eccd84e33d5e3322b769d8,TI33
741a1cfa318923fca7794981f464718b,TI33
e60ee289e535bb261463758d59dd17b2,TI33
